Time,DV,YDESC,CL_Drug,DOSEGROUP,CL,Drug,YTYPE,ID,mdv,TIME_UNIT,UNIT
129,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
133,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
137,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
141,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
145,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
149,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
153,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
157,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
161,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
165,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
169,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
173,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
177,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
181,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
185,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
189,0,Cells,HighExprLowAffinity,5,HighExpr,LowAffinity,6,12,1,h,ng/mL
0,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
3,2.53466,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,0,h,ng/mL
6,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
9,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
12,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
15,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
18,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
21,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
24,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
27,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
30,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
33,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
36,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
39,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
42,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
45,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
48,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
51,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
54,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
57,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
60,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
63,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
66,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
69,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
72,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
77,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
81,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
85,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
89,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
93,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
97,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
101,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
105,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
109,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
113,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
117,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
121,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
125,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
129,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
133,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
137,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
141,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
145,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
149,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
153,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
157,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
161,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
165,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
169,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
173,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
177,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
181,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
185,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
189,0,Cells,HighExprLowAffinity,0.5,HighExpr,LowAffinity,6,11,1,h,ng/mL
0,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
3,1.1962566667,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,0,h,ng/mL
6,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
9,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
12,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
15,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
18,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
21,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
24,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
27,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
30,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
33,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
36,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
39,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
42,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
45,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
48,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
51,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
54,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
57,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
60,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
63,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
66,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
69,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
72,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
77,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
81,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
85,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
89,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
93,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
97,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
101,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
105,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
109,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
113,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
117,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
121,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
125,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
129,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
133,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
137,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
141,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
145,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
149,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
153,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
157,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
161,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
165,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
169,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
173,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
177,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
181,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
185,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
189,0,Cells,HighExprLowAffinity,0,HighExpr,LowAffinity,6,10,1,h,ng/mL
0,0,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,1,h,ng/mL
3,0,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,1,h,ng/mL
6,0,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,1,h,ng/mL
9,0,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,1,h,ng/mL
12,0,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,1,h,ng/mL
15,5.1814833333,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
18,13.280856667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
21,20.42458,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
24,27.19429,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
27,32.909293333,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
30,36.784353333,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
33,41.57462,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
36,46.16497,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
39,49.05243,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
42,52.58094,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
45,56.60154,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
48,59.544596667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
51,62.119683333,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
54,64.39708,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
57,67.02662,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
60,68.74167,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
63,70.564466667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
66,72.480106667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
69,74.32341,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
72,76.034826667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
77,77.970781,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
81,80.034506,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
85,81.520647667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
89,82.488052,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
93,79.768537,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
97,83.473339333,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
101,85.308976,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
105,86.39742,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
109,87.135966333,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
113,88.354642,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
117,88.700595,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
121,88.760741333,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
125,89.060127333,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
129,89.250376,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
133,89.291644,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
137,89.809083,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
141,89.508325667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
145,89.896408667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
149,90.400121667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
153,89.842093,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
157,90.397746667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
161,90.888301,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
165,91.046201333,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
169,91.272267667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
173,91.558274667,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
177,91.764856,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
181,91.846627,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
185,92.454817,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
189,92.470598333,Cells,LowExprHighAffinity,50000,LowExpr,HighAffinity,6,26,0,h,ng/mL
0,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
3,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
6,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
9,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
12,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
15,0.8630333333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
18,8.97647,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
21,15.12431,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
24,22.493563333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
27,28.097026667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
30,33.166456667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
33,38.323343333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
36,42.750806667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
39,46.647563333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
42,49.881453333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
45,52.21872,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
48,54.077936667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
51,56.172773333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
54,58.455886667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
57,59.938033333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
60,61.099663333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
63,61.489926667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
66,63.512346667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
69,66.409216667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
72,68.261173333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
77,70.547636667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
81,70.540796667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
85,70.51972,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
89,70.839556667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
93,69.459526667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
97,70.464903333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
101,70.801549667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
105,69.946056,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
109,68.927369333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
113,68.066137333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
117,64.872582333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
121,61.113545,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
125,56.088641667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
129,48.954818333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
133,41.805799,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
137,35.678837667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
141,27.808712,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
145,19.813652333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
149,10.409717333,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
153,0.1506596667,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,0,h,ng/mL
157,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
161,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
165,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
169,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
173,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
177,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
181,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
185,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
189,0,Cells,LowExprHighAffinity,5000,LowExpr,HighAffinity,6,25,1,h,ng/mL
0,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
3,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
6,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
9,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
12,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
15,2.0761066667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
18,9.2612033333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
21,15.645126667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
24,22.448516667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
27,27.548933333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
30,32.144003333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
33,35.870966667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
36,39.228933333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
39,42.625576667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
42,45.21863,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
45,47.258636667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
48,49.919946667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
51,51.7692,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
54,52.818833333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
57,54.892976667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
60,53.744016667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
63,53.76377,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
66,50.025426667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
69,50.035603333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
72,49.685983333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
77,47.46407,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
81,44.452486667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
85,42.09902,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
89,39.696253333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
93,34.558496667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
97,28.967843333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
101,24.734703333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
105,18.887813333,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
109,10.503456667,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
113,2.93128,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,0,h,ng/mL
117,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
121,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
125,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
129,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
133,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
137,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
141,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
145,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
149,0,Cells,LowExprHighAffinity,500,LowExpr,HighAffinity,6,24,1,h,ng/mL
