TIME,DV,YDESC,SUBJECT_GROUP,CL,COMPOUND,YTYPE,ID,mdv,TIME_UNIT,UNIT,AMT,STUDYID
18,0,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,1,1,h,ng/mL,.,.
44,0,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,1,1,h,ng/mL,.,.
68,1.27791,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,1,0,h,ng/mL,.,.
94,1.526834333,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,1,0,h,ng/mL,.,.
18,0,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,2,1,h,ng/mL,.,.
44,0,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,2,1,h,ng/mL,.,.
68,2.211377667,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,2,0,h,ng/mL,.,.
94,21.25411233,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,2,0,h,ng/mL,.,.
18,0,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,3,1,h,ng/mL,.,.
44,0,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,3,1,h,ng/mL,.,.
68,1.589065667,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,3,0,h,ng/mL,.,.
94,1.028985333,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,3,0,h,ng/mL,.,.
18,0,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,4,1,h,ng/mL,.,.
44,0,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,4,1,h,ng/mL,.,.
68,1.360885,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,4,0,h,ng/mL,.,.
94,1.257166333,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,4,0,h,ng/mL,.,.
18,8.310813333,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,5,0,h,ng/mL,.,.
44,68.99023,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,5,0,h,ng/mL,.,.
68,39.94420333,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,5,0,h,ng/mL,.,.
94,2.605508,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,5,0,h,ng/mL,.,.
18,10.25380467,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,6,0,h,ng/mL,.,.
44,107.3587067,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,6,0,h,ng/mL,.,.
68,168.6175,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,6,0,h,ng/mL,.,.
94,12.97736767,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,6,0,h,ng/mL,.,.
18,22.49242,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,7,0,h,ng/mL,.,.
44,147.2682133,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,7,0,h,ng/mL,.,.
68,278.9947933,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,7,0,h,ng/mL,.,.
94,421.93979,IL2,HighExprHighAffinity,HighExpr,HighAffinity,1,7,0,h,ng/mL,.,.
18,0,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,1,1,h,ng/mL,.,.
44,0,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,1,1,h,ng/mL,.,.
68,0,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,1,1,h,ng/mL,.,.
94,0,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,1,1,h,ng/mL,.,.
18,0,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,2,1,h,ng/mL,.,.
44,0,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,2,1,h,ng/mL,.,.
68,68.93467333,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,2,0,h,ng/mL,.,.
94,130.7422,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,2,0,h,ng/mL,.,.
18,52.72606667,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,3,0,h,ng/mL,.,.
44,43.11176333,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,3,0,h,ng/mL,.,.
68,143.5476233,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,3,0,h,ng/mL,.,.
94,402.8433,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,3,0,h,ng/mL,.,.
18,119.8949433,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,4,0,h,ng/mL,.,.
44,219.8443667,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,4,0,h,ng/mL,.,.
68,250.5441,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,4,0,h,ng/mL,.,.
94,387.4483333,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,4,0,h,ng/mL,.,.
18,197.8594,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,5,0,h,ng/mL,.,.
44,404.9771667,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,5,0,h,ng/mL,.,.
68,743.3253667,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,5,0,h,ng/mL,.,.
94,1570.783333,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,5,0,h,ng/mL,.,.
18,204.8486667,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,6,0,h,ng/mL,.,.
44,480.3494,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,6,0,h,ng/mL,.,.
68,831.1421333,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,6,0,h,ng/mL,.,.
94,1885.996667,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,6,0,h,ng/mL,.,.
18,223.7163,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,7,0,h,ng/mL,.,.
44,546.3369667,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,7,0,h,ng/mL,.,.
68,1045.931833,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,7,0,h,ng/mL,.,.
94,2937.293333,IL10,HighExprHighAffinity,HighExpr,HighAffinity,2,7,0,h,ng/mL,.,.
18,0,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,1,1,h,ng/mL,.,.
44,0,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,1,1,h,ng/mL,.,.
68,0,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,1,1,h,ng/mL,.,.
94,0,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,1,1,h,ng/mL,.,.
18,0,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,2,1,h,ng/mL,.,.
44,0,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,2,1,h,ng/mL,.,.
68,0,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,2,1,h,ng/mL,.,.
94,0,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,2,1,h,ng/mL,.,.
18,0,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,3,1,h,ng/mL,.,.
44,0,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,3,1,h,ng/mL,.,.
68,23.53571333,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,3,0,h,ng/mL,.,.
94,35.65777333,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,3,0,h,ng/mL,.,.
18,13.95252767,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,4,0,h,ng/mL,.,.
44,59.21271333,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,4,0,h,ng/mL,.,.
68,146.9209667,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,4,0,h,ng/mL,.,.
94,200.4075333,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,4,0,h,ng/mL,.,.
18,67.63519,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,5,0,h,ng/mL,.,.
44,231.1503333,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,5,0,h,ng/mL,.,.
68,347.4072,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,5,0,h,ng/mL,.,.
94,724.5684667,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,5,0,h,ng/mL,.,.
18,48.28050667,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,6,0,h,ng/mL,.,.
44,256.5454333,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,6,0,h,ng/mL,.,.
68,469.4149,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,6,0,h,ng/mL,.,.
94,953.8643,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,6,0,h,ng/mL,.,.
18,43.68642667,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,7,0,h,ng/mL,.,.
44,206.9889333,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,7,0,h,ng/mL,.,.
68,460.0478667,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,7,0,h,ng/mL,.,.
94,850.3940333,IL6,HighExprHighAffinity,HighExpr,HighAffinity,3,7,0,h,ng/mL,.,.
18,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,1,1,h,ng/mL,.,.
44,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,1,1,h,ng/mL,.,.
68,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,1,1,h,ng/mL,.,.
94,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,1,1,h,ng/mL,.,.
18,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,2,1,h,ng/mL,.,.
44,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,2,1,h,ng/mL,.,.
68,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,2,1,h,ng/mL,.,.
94,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,2,1,h,ng/mL,.,.
18,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,3,1,h,ng/mL,.,.
44,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,3,1,h,ng/mL,.,.
68,37.92754667,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,3,0,h,ng/mL,.,.
94,158.4952,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,3,0,h,ng/mL,.,.
18,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,4,1,h,ng/mL,.,.
44,96.53655667,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,4,0,h,ng/mL,.,.
68,276.2357667,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,4,0,h,ng/mL,.,.
94,864.7249333,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,4,0,h,ng/mL,.,.
18,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,5,1,h,ng/mL,.,.
44,624.1221333,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,5,0,h,ng/mL,.,.
68,2132.312667,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,5,0,h,ng/mL,.,.
94,3999.650333,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,5,0,h,ng/mL,.,.
18,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,6,1,h,ng/mL,.,.
44,795.0185,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,6,0,h,ng/mL,.,.
68,3107.924667,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,6,0,h,ng/mL,.,.
94,4098.575333,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,6,0,h,ng/mL,.,.
18,0,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,7,1,h,ng/mL,.,.
44,895.9033667,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,7,0,h,ng/mL,.,.
68,3349.155,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,7,0,h,ng/mL,.,.
94,4031.437333,IFNg,HighExprHighAffinity,HighExpr,HighAffinity,4,7,0,h,ng/mL,.,.
18,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,1,1,h,ng/mL,.,.
44,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,1,1,h,ng/mL,.,.
68,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,1,1,h,ng/mL,.,.
94,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,1,1,h,ng/mL,.,.
18,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,2,1,h,ng/mL,.,.
44,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,2,1,h,ng/mL,.,.
68,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,2,1,h,ng/mL,.,.
94,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,2,1,h,ng/mL,.,.
18,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,3,1,h,ng/mL,.,.
44,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,3,1,h,ng/mL,.,.
68,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,3,1,h,ng/mL,.,.
94,9.544323,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,3,0,h,ng/mL,.,.
18,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,4,1,h,ng/mL,.,.
44,36.92758333,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,4,0,h,ng/mL,.,.
68,79.83588,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,4,0,h,ng/mL,.,.
94,92.32936667,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,4,0,h,ng/mL,.,.
18,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,5,1,h,ng/mL,.,.
44,213.4785,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,5,0,h,ng/mL,.,.
68,478.5122667,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,5,0,h,ng/mL,.,.
94,934.3347667,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,5,0,h,ng/mL,.,.
18,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,6,1,h,ng/mL,.,.
44,195.3872333,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,6,0,h,ng/mL,.,.
68,796.7382333,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,6,0,h,ng/mL,.,.
94,1426.964333,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,6,0,h,ng/mL,.,.
18,0,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,7,1,h,ng/mL,.,.
44,199.4678,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,7,0,h,ng/mL,.,.
68,646.6904,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,7,0,h,ng/mL,.,.
94,1531.623667,TNFa,HighExprHighAffinity,HighExpr,HighAffinity,5,7,0,h,ng/mL,.,.
18,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,10,1,h,ng/mL,.,.
44,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,10,1,h,ng/mL,.,.
68,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,10,1,h,ng/mL,.,.
94,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,10,1,h,ng/mL,.,.
18,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,11,1,h,ng/mL,.,.
44,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,11,1,h,ng/mL,.,.
68,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,11,1,h,ng/mL,.,.
94,25.31248833,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,11,0,h,ng/mL,.,.
18,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,12,1,h,ng/mL,.,.
44,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,12,1,h,ng/mL,.,.
68,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,12,1,h,ng/mL,.,.
94,126.0429333,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,12,0,h,ng/mL,.,.
18,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,13,1,h,ng/mL,.,.
44,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,13,1,h,ng/mL,.,.
68,71.71025,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,13,0,h,ng/mL,.,.
94,430.5386,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,13,0,h,ng/mL,.,.
18,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,14,1,h,ng/mL,.,.
44,112.6138467,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,14,0,h,ng/mL,.,.
68,304.1029333,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,14,0,h,ng/mL,.,.
94,1212.648567,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,14,0,h,ng/mL,.,.
18,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,15,1,h,ng/mL,.,.
44,256.3546667,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,15,0,h,ng/mL,.,.
68,1194.783367,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,15,0,h,ng/mL,.,.
94,2615.818667,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,15,0,h,ng/mL,.,.
18,0,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,16,1,h,ng/mL,.,.
44,371.8346333,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,16,0,h,ng/mL,.,.
68,1532.990333,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,16,0,h,ng/mL,.,.
94,3849.956333,IFNg,HighExprLowAffinity,HighExpr,LowAffinity,4,16,0,h,ng/mL,.,.
18,0,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,10,1,h,ng/mL,.,.
44,0,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,10,1,h,ng/mL,.,.
68,0,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,10,1,h,ng/mL,.,.
94,0,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,10,1,h,ng/mL,.,.
18,0,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,11,1,h,ng/mL,.,.
44,0,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,11,1,h,ng/mL,.,.
68,62.58888333,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,11,0,h,ng/mL,.,.
94,287.6513667,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,11,0,h,ng/mL,.,.
18,10.10155,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,12,0,h,ng/mL,.,.
44,23.25969833,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,12,0,h,ng/mL,.,.
68,18.62356833,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,12,0,h,ng/mL,.,.
94,375.7527,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,12,0,h,ng/mL,.,.
18,23.75190333,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,13,0,h,ng/mL,.,.
44,67.45923667,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,13,0,h,ng/mL,.,.
68,249.8326667,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,13,0,h,ng/mL,.,.
94,171.06505,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,13,0,h,ng/mL,.,.
18,101.4210633,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,14,0,h,ng/mL,.,.
44,282.6819033,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,14,0,h,ng/mL,.,.
68,273.4800333,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,14,0,h,ng/mL,.,.
94,580.2980667,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,14,0,h,ng/mL,.,.
18,152.9707667,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,15,0,h,ng/mL,.,.
44,280.9755667,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,15,0,h,ng/mL,.,.
68,337.3649,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,15,0,h,ng/mL,.,.
94,685.8717,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,15,0,h,ng/mL,.,.
18,126.6544967,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,16,0,h,ng/mL,.,.
44,362.4839,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,16,0,h,ng/mL,.,.
68,471.9072333,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,16,0,h,ng/mL,.,.
94,1557.181333,IL10,HighExprLowAffinity,HighExpr,LowAffinity,2,16,0,h,ng/mL,.,.
18,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,10,1,h,ng/mL,.,.
44,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,10,1,h,ng/mL,.,.
68,1.028985333,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,10,0,h,ng/mL,.,.
94,1.091216667,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,10,0,h,ng/mL,.,.
18,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,11,1,h,ng/mL,.,.
44,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,11,1,h,ng/mL,.,.
68,1.589065667,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,11,0,h,ng/mL,.,.
94,1.734271667,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,11,0,h,ng/mL,.,.
18,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,12,1,h,ng/mL,.,.
44,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,12,1,h,ng/mL,.,.
68,1.817246667,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,12,0,h,ng/mL,.,.
94,2.066171333,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,12,0,h,ng/mL,.,.
18,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,13,1,h,ng/mL,.,.
44,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,13,1,h,ng/mL,.,.
68,1.360884667,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,13,0,h,ng/mL,.,.
94,1.464603333,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,13,0,h,ng/mL,.,.
18,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,14,1,h,ng/mL,.,.
44,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,14,1,h,ng/mL,.,.
68,1.485347,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,14,0,h,ng/mL,.,.
94,1.879478,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,14,0,h,ng/mL,.,.
18,0.360181667,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,15,0,h,ng/mL,.,.
44,0,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,15,1,h,ng/mL,.,.
68,3.165588333,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,15,0,h,ng/mL,.,.
94,20.36213233,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,15,0,h,ng/mL,.,.
18,4.424831,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,16,0,h,ng/mL,.,.
44,1.365177333,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,16,0,h,ng/mL,.,.
68,10.59183833,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,16,0,h,ng/mL,.,.
94,3.414513333,IL2,HighExprLowAffinity,HighExpr,LowAffinity,1,16,0,h,ng/mL,.,.
18,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,10,1,h,ng/mL,.,.
44,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,10,1,h,ng/mL,.,.
68,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,10,1,h,ng/mL,.,.
94,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,10,1,h,ng/mL,.,.
18,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,11,1,h,ng/mL,.,.
44,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,11,1,h,ng/mL,.,.
68,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,11,1,h,ng/mL,.,.
94,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,11,1,h,ng/mL,.,.
18,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,12,1,h,ng/mL,.,.
44,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,12,1,h,ng/mL,.,.
68,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,12,1,h,ng/mL,.,.
94,75.80225333,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,12,0,h,ng/mL,.,.
18,16.46224,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,13,0,h,ng/mL,.,.
44,0,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,13,1,h,ng/mL,.,.
68,33.84733667,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,13,0,h,ng/mL,.,.
94,84.18536333,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,13,0,h,ng/mL,.,.
18,46.28123,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,14,0,h,ng/mL,.,.
44,63.93440667,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,14,0,h,ng/mL,.,.
68,129.6430667,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,14,0,h,ng/mL,.,.
94,202.0605667,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,14,0,h,ng/mL,.,.
18,60.27615667,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,15,0,h,ng/mL,.,.
44,101.1974833,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,15,0,h,ng/mL,.,.
68,231.4211333,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,15,0,h,ng/mL,.,.
94,389.0472667,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,15,0,h,ng/mL,.,.
18,45.89839,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,16,0,h,ng/mL,.,.
44,111.8744767,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,16,0,h,ng/mL,.,.
68,261.2146333,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,16,0,h,ng/mL,.,.
94,576.3487667,IL6,HighExprLowAffinity,HighExpr,LowAffinity,3,16,0,h,ng/mL,.,.
18,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,10,1,h,ng/mL,.,.
44,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,10,1,h,ng/mL,.,.
68,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,10,1,h,ng/mL,.,.
94,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,10,1,h,ng/mL,.,.
18,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,11,1,h,ng/mL,.,.
44,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,11,1,h,ng/mL,.,.
68,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,11,1,h,ng/mL,.,.
94,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,11,1,h,ng/mL,.,.
18,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,12,1,h,ng/mL,.,.
44,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,12,1,h,ng/mL,.,.
68,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,12,1,h,ng/mL,.,.
94,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,12,1,h,ng/mL,.,.
18,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,13,1,h,ng/mL,.,.
